year,imports_usd,gdp_usd,gdp_per_capita_usd,population,inflation_pct,fdi_inflows_usd,manufacturing_share_pct,trade_share_pct,lag_1_exports_usd,lag_1_imports_usd,lag_1_export_growth_pct,region,income_level
2008,16995000000.0,22658715989.3302,3241.6524135556,6989866.0,13.9712310012729,2826744496.33301,21.1549822660159,140.91292596092,5725000000.0,13681000000.0,10.01152959262106,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income
2014,13925000000.0,80845385809.4529,2674.9628382103,30222994.0,9.28309356162695,808675996.570486,12.6883574975987,36.3570546649043,12000000000.0,13138000000.0,7.047279214986624,Europe & Central Asia,Lower middle income
2000,1176000000.0,3521418059.92345,174.930991430166,20130327.0,,170000.0,,,,,,"Middle East, North Africa, Afghanistan & Pakistan",Low income
2000,2589000000.0,9140168922.35677,32503.578963236,281205.0,5.13647123245151,155160734.106046,11.3823503035612,70.2477741981669,,,,Europe & Central Asia,High income
2001,4752000000.0,20237024724.7039,1186.82913474027,17051338.0,2.99999999999995,110000000.0,,67.3681324999384,4634000000.0,3815000000.0,,"Middle East, North Africa, Afghanistan & Pakistan",Low income
2008,24840000000.0,147379737229.753,55585.1889344442,2651421.0,10.5827097865144,-5951752.85941425,4.42556499528014,92.6834562516721,62691000000.0,21362000000.0,11.916238217652108,"Middle East, North Africa, Afghanistan & Pakistan",High income
2002,116441000000.0,92538372869.6942,22159.8373710639,4175950.0,-0.391676866585049,6157194143.82423,24.7376403229729,349.746013985676,121751000000.0,116000000000.0,-11.649153870714922,East Asia & Pacific,High income
2010,3223000000.0,4794361863.01353,876.954476440354,5467059.0,7.96772225579684,472768300.0,16.8602886155195,133.232850492333,1673000000.0,3040000000.0,-9.859913793103448,Europe & Central Asia,Lower middle income
2008,31099000000.0,47831254207.5223,14955.5345462921,3198231.0,10.9258856241655,1727292156.14543,15.705525571996,126.759707831841,17144000000.0,24412000000.0,21.227549144392597,Europe & Central Asia,High income
2010,164622000000.0,255017638455.59,8899.34505544675,28655776.0,1.62285235577035,10885801851.6194,23.4337755680919,157.944764886771,157244000000.0,123757000000.0,-21.14696059454201,East Asia & Pacific,Upper middle income
2007,1054983000000.0,3484056680854.91,42350.9217211489,82266372.0,2.29834400700951,50847183837.0148,20.5298911974573,74.8838416816798,1108107000000.0,906684000000.0,14.130293723233978,Europe & Central Asia,High income
2008,168503000000.0,514614100832.941,55817.1759726485,9219637.0,3.43704910602874,41436553995.9454,15.5566555705358,92.8083687095596,168817000000.0,153226000000.0,14.225301604270847,Europe & Central Asia,High income
2010,4664000000.0,26673441430.7857,823.488144282,32390802.0,3.97655288478168,543872727.272728,19.6563071685531,38.2692490371291,1568000000.0,4247000000.0,-9.048723897911836,Sub-Saharan Africa ,Low income
2012,2253000000.0,3972028104.47328,4341.40338748749,914918.0,3.42337523401979,277313671.991809,11.5622714283651,,1069000000.0,2182000000.0,27.11058263971462,East Asia & Pacific,Upper middle income
2001,63200000000.0,242497797484.776,27259.3174300217,8895960.0,2.40595834145438,18217810086.486,18.9690208816409,80.5691828117714,87132000000.0,72880000000.0,,Europe & Central Asia,High income
2015,1679566000000.0,11280814787468.9,8175.33285077393,1379860000.0,1.43702380935655,242489331627.398,28.3889960582852,38.6971848362625,2342293000000.0,1959233000000.0,6.033847818361671,East Asia & Pacific,Upper middle income
2010,159009000000.0,389827789217.634,46611.1393420232,8363404.0,1.81353438995062,-22007325156.2772,17.0146236665127,99.6448825546716,136989000000.0,143063000000.0,-24.436121331134263,Europe & Central Asia,High income
2014,11051000000.0,19756533971.8698,2179.88171977271,9063122.0,6.12924930313022,1704790710.03867,17.2545874850923,112.97509728471,7833000000.0,10953000000.0,-6.292618734298361,Latin America & Caribbean ,Lower middle income
2003,2662000000.0,10134453435.4603,394.164028897235,25711259.0,,82600000.0,,70.4592746850874,2513000000.0,2425000000.0,-7.200886262924666,Europe & Central Asia,Lower middle income
